1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
0,0,0,0,0,0,0,0.17932177924292,0,0,0,0,0,0,0,0,-0.20021555994783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172849407446054,0,0,0,0,0,-0.175999289026323,-0.18332960165122,0,0,0,0,0.17751825842173,0,0.190016018517117,0,0,0,0,0,-0.184225558234761,0,0,0,0,0,0,0,0,0,-0.192209883344931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185807986532366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187662491489114,0,0,0,0.198249651605831,0,-0.186302048511326,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19588371727044,0,0,0,0.166227204333707,0,0,0,0,0,0.174027337140343,0.206372308582479,0.188433960616554,0,0,0,0,0,0,0,0.181461857678034,0,0,0,0,0,0,0,0,0,0.187098078566784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199729066672365,0,0,0,0
0,0,0,0,0,0,0,-0.163693150393703,0,0,0,0,0,0,0,0,0,0,0,0.169046901821182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173455342834844,0,0,0,0,0,0,-0.175920873709521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173987289788801,0,0,0.17132943966679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196007323019418,0.16813555694286,0,0,-0.159722914764095,0,0,0,0,0,0,0,0,0,0,0,0,-0.160820604079777,0,0,0.181169054852981,0.179094512010573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176485341366023,0,0,-0.1711862027877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184308644208625,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.161330326819181,0,0,0,0,0,0,0,0,0.1939611994468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176628998512179,0,0,0,0,0,0,0,0,0,0,0.174948712172036,0,0.166927384629045,0,0,0,0,0,0,0,0,0.1812193073047,0,0.18744037052362,0,0,0,0,0,0,0,0,0,0,0,0,-0.185465120491774,0,0,0,0,0,0,0,-0.174110781581704,0,0,0,0,0.168342145676313,0,0,0,0,0,-0.17714736185271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168389690825638,0,0,0,0.179116146753018,0,0,-0.17097359409903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163644734356174,0,0,0,0,0,0,0,-0.172792031827802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189859702998665,0,0,0,-0.188889641490515,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185350421968067,0,0,0,0,0,0,0,0.17779013811354,0,0,0,0,0,0.201570048451606,0,0,0,0,0,0,0.195843188892425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190603363019284,0,0,0,0,0,0,0,0.168286782787427,0,0,0,0,0,0,-0.205392408288736,-0.184254974263501,-0.189005698941443,0,0,0,0.18463032135237,0,0,0,0,0,0,0,0,0,-0.177516199724307,0.178897964698606,0,0,0,0,0.193881608728266,0,0,0,0,0,-0.189864862336152,0,0,0,0,0,0,0,0.186093978977207,0,0,0.177576619032819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189170651629905,0,0,0,0,0,0,-0.17659911580611,0,0,0,0.214632623734371,0,0,0,0.191719379836857,0,0,0,0,0,0,0,0,0,0.187443875930177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.170599853699714,0,0,-0.917748087318614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164845041648434,-0.171710783530872,0,0,0,0,0,0,0.177973437617915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178519240511495,0,0,0,0,0,0,0,0,0,0,0.170107848570173,0,0,0,0,0.175444834955075,0,0,0,0,0,-0.163773450634481,0,0,0,0,0,0,0,0,0,0.201112842682892,-0.172515084089485,0,0,0,0,0,0,0,0.178408340076374,0,0,0,0,0.183038792187421,0,0,0,0,0,0,0,-0.183469261213131,0.17386323020561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175345329879154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189109441406707,0,0,0,0.188143213254872,0
0,0,0,0,0.161236780585414,0,0,0,0,0,0.180722113496543,0,0.165421388010438,0,0,0,0,0,0,0,0,0,0,0,0.182590600027797,0.169522945816367,0,0,0.195552268140658,-0.171554085865307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190576368024775,0,0,0.177231773149352,0,0,0.191765410682786,0,0,0,0,0.164887110224821,0,0,0,0,0,0,0,0,0,0,0,0,-0.181532492990123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172114691395475,0,0,0,0,0,0,0,0,0,0,0,0,0.171835770705022,0,0,0,0,0,0,0,0.190723467563432,0,0,0,0,0,0,0,0,0,0,0.169486816609157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180102992781387,0,0,0,0,0.179890136809621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.157415326783546,0,0,0,0,0,0,0,0,0,0.18228138579574,0,0,0,0,0,0,0,-0.176091038131776,0,0.167122058271707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187793749860407,0.164182909210791,0,0,0,0,0,0,0,0,-0.175835755287903,0,0,0,0,0,0,0,0,0.175177122023678,0,0,0,0,0,0,0,0,0.167347554525488,0.18276928842829,0,0,0,-0.166127859258753,0,0.187544870940901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177041747434673,0,0,0,0,0,-0.177450089725598,0,0,0,0,0,0,0.170119362690375,0,0,0,0,0,-0.171536759586833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188512406982374,0,0,0,0,0,0,0,0,0,0,0.167521952903599,0,0,0,0,0,0,0,0,0,0,0.181395463554416,0,0,0,0,0.196236110935229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162445498017063,0,0,0,0,0,-0.158206925595124,0,0,0,0,0.170452052215816,0.173611646543014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174407067781078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167865244260569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182885135305109,0,0,0,0,0,0,0,0,0,-0.176319491992049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173329586457944,0,0,0,0,0,0,0,0,0,0,0,-0.180092319715411,0,0,0,0,-0.175979840209631,0,0,0,0,0,0,0.18566284104151,-0.174458402977919
0,0,0,0,0,0,0,0,0.576603065244854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164063161676709,0,-0.172499268913562,0,0,0,0,0,0,-0.172012780820526,0,0,0,0,0,0,0,0,0,0,0,0,0.168326904210025,0,0,0,0,0,0,0,0,0,0,0,-0.148571829146311,-0.152597912814519,-0.151816368667176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158810097138059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168202326349498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161095619500628,0,0,0,0,0,0,0,0,-0.175451551285205,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182402221919447,0,0.165681027995224,0,0,0,0,0,0,0,0,0,0,0,0,-0.166102920975516,0,0,0,0,0,0,0,0,0.174151375893341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165968884516412,0,0,0,0,0,0,0,0,-0.164310077684469,0,0,0,0,0,0.171293127742687,0,0,0,0,0,0.160605051315153,0,0,0,0,0,0,0,0,0,-0.160446177776399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172813628877315,-0.162704961625681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166632227629812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165549949281128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16691305508802
